,site_name,address,city,long,lat,county,lat_gmaps,lng_gmaps,hours,zipcode,phone,website,status
456,Walgreens 04416,20011 Bollinger Rd,Cupertino,-122.0234,37.309959,Santa Clara,37.31054229999999,-122.0234899,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 9:00 PM",95014,(408) 973-8402,https://www.walgreens.com/locator/walgreens-20011+bollinger+rd-cupertino-ca-95014/id=4416,OPERATIONAL
457,CVS Pharmacy 9901,1125 Branham Ln,San Jose,-121.87841999999999,37.262535,Santa Clara,37.26358580000001,-121.8785921,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",95118,(408) 267-0911,https://www.cvs.com/store-locator/cvs-pharmacy-address/1125+Branham+Lane-San+Jose-CA-95118/storeid=9901?WT.mc_id=LS_GOOGLE_FS_9901,OPERATIONAL
458,CVS Pharmacy 9984,2701 Middlefield Rd,Palo Alto,-122.12926000000002,37.433414,Santa Clara,37.4336772,-122.1290956,"Monday: 7:00 AM – 9:00 PM
Tuesday: 7:00 AM – 9:00 PM
Wednesday: 7:00 AM – 9:00 PM
Thursday: 7:00 AM – 9:00 PM
Friday: 7:00 AM – 9:00 PM
Saturday: 7:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",94306,(650) 330-0132,https://www.cvs.com/store-locator/cvs-pharmacy-address/2701+Middlefield+Road-Palo+Alto-CA-94306/storeid=9984?WT.mc_id=LS_GOOGLE_FS_9984,OPERATIONAL
459,Target Store T-1851,6705 Camino Arroyo,Gilroy,-121.54903999999999,36.999794,Santa Clara,36.9997001,-121.5547062,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",95020,(408) 848-6466,https://www.target.com/sl/gilroy/1851,OPERATIONAL
460,CVS Pharmacy 9262,222 Saratoga Ave,Santa Clara,-121.96571000000002,37.328396000000005,Santa Clara,37.3284482,-121.9666111,"Monday: 7:00 AM – 9:00 PM
Tuesday: 7:00 AM – 9:00 PM
Wednesday: 7:00 AM – 9:00 PM
Thursday: 7:00 AM – 9:00 PM
Friday: 7:00 AM – 9:00 PM
Saturday: 7:00 AM – 9:00 PM
Sunday: 7:00 AM – 9:00 PM",95050,(408) 247-7250,https://www.cvs.com/store-locator/cvs-pharmacy-address/222+Saratoga+Avenue-Santa+Clara-CA-95050/storeid=9262?WT.mc_id=LS_GOOGLE_RX_9262,OPERATIONAL
461,Target Store T-1984,1750 Story Rd,San Jose,-121.84145,37.340927,Santa Clara,37.3400694,-121.8409139,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",95122,(408) 273-0054,https://www.target.com/sl/san-jose-story-road/1984,OPERATIONAL
462,Target Store T-2584,298 W McKinley Ave,Sunnyvale,-122.03208000000001,37.374439,Santa Clara,37.3738416,-122.0322867,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",94086,(408) 702-1012,https://www.target.com/sl/sunnyvale/2584,OPERATIONAL
463,Walgreens 06869,2605 Middlefield Rd,Palo Alto,-122.13066,37.434296,Santa Clara,37.4343692,-122.1301982,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM",94306,(650) 566-9723,https://www.walgreens.com/locator/walgreens-2605+middlefield+rd-palo+alto-ca-94306/id=6869,OPERATIONAL
464,Primetime Nutrition 517,2001 Story Rd,San Jose,-121.83762,37.343754,Santa Clara,37.3442221,-121.8378397,"Monday: 8:00 AM – 7:00 PM
Tuesday: 8:00 AM – 7:00 PM
Wednesday: 8:00 AM – 7:00 PM
Thursday: 8:00 AM – 7:00 PM
Friday: 8:00 AM – 7:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: 9:00 AM – 5:00 PM",95122,(408) 254-2540,http://nfiptn.com/,OPERATIONAL
465,Stop N Save 124,12304 Saratoga Sunnyvale Rd,Saratoga,-122.03228999999999,37.289219,Santa Clara,37.2892384,-122.0319175,"Monday: 6:00 AM – 10:30 PM
Tuesday: 6:00 AM – 10:30 PM
Wednesday: 6:00 AM – 10:30 PM
Thursday: 6:00 AM – 10:30 PM
Friday: 6:00 AM – 10:30 PM
Saturday: 6:00 AM – 10:30 PM
Sunday: 6:00 AM – 10:30 PM",95070,(408) 996-2203,No website listed,OPERATIONAL
466,Walgreens 07088,303 2nd St,Los Altos,-122.11583999999999,37.377357,Santa Clara,37.3773388,-122.1155637,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM",94022,(650) 949-3378,https://www.walgreens.com/locator/walgreens-303+2nd+st-los+altos-ca-94022/id=7088,OPERATIONAL
467,COLLEGE MARKET,502 S 6th St,San Jose,-121.87946000000001,37.330978,Santa Clara,37.331101,-121.879296,"Monday: 7:00 AM – 12:00 AM
Tuesday: 7:00 AM – 12:00 AM
Wednesday: 7:00 AM – 12:00 AM
Thursday: 7:00 AM – 12:00 AM
Friday: 7:00 AM – 12:00 AM
Saturday: 7:00 AM – 12:00 AM
Sunday: 7:00 AM – 12:00 AM",95112,(408) 293-4156,http://www.sjliquor.com/index.html,OPERATIONAL
468,CVS Pharmacy 9395,525 W Capitol Expy,San Jose,-121.85236,37.274677000000004,Santa Clara,37.2759399,-121.8523435,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",95136,(408) 448-9224,https://www.cvs.com/store-locator/cvs-pharmacy-address/525+West+Capitol+Expy-San+Jose-CA-95136/storeid=9395?WT.mc_id=LS_GOOGLE_FS_9395,OPERATIONAL
469,CVS Pharmacy 3061,3475 McKee Rd,San Jose,-121.82713000000001,37.380897999999995,Santa Clara,37.3815917,-121.8283256,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",95127,(408) 272-9156,https://www.cvs.com/store-locator/cvs-pharmacy-address/3475+Mckee+Road-San+Jose-CA-95127/storeid=3061?WT.mc_id=LS_GOOGLE_FS_3061,OPERATIONAL
470,7-Eleven 14259B,1674 Foxworthy Ave,San Jose,-121.90743,37.270264000000005,Santa Clara,37.2700102,-121.9073612,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95124,(408) 265-5231,https://www.7-eleven.com/locations/ca/san-jose/1674-foxworthy-ave-14259?yext=14259,OPERATIONAL
471,Walgreens 07326,423 N Santa Cruz Ave,Los Gatos,-121.98055,37.229946000000005,Santa Clara,37.2301204,-121.9812945,"Monday: 6:00 AM – 12:00 AM
Tuesday: 6:00 AM – 12:00 AM
Wednesday: 6:00 AM – 12:00 AM
Thursday: 6:00 AM – 12:00 AM
Friday: 6:00 AM – 12:00 AM
Saturday: 6:00 AM – 12:00 AM
Sunday: 6:00 AM – 12:00 AM",95030,(408) 354-8029,https://www.walgreens.com/locator/walgreens-423+n+santa+cruz+ave-los+gatos-ca-95030/id=7326,OPERATIONAL
472,Walgreens 04516,745 E Dunne Ave,Morgan Hill,-121.63887,37.129566,Santa Clara,37.1301234,-121.638566,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM",95037,(408) 782-9591,https://www.walgreens.com/locator/walgreens-745+e+dunne+ave-morgan+hill-ca-95037/id=4516,OPERATIONAL
473,CVS Pharmacy 9915,352 University Ave,Palo Alto,-122.16082,37.446667,Santa Clara,37.4464306,-122.1605461,"Monday: 7:00 AM – 9:00 PM
Tuesday: 7:00 AM – 9:00 PM
Wednesday: 7:00 AM – 9:00 PM
Thursday: 7:00 AM – 9:00 PM
Friday: 7:00 AM – 9:00 PM
Saturday: 7:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",94301,(650) 324-3248,https://www.cvs.com/store-locator/cvs-pharmacy-address/352+University+Avenue-Palo+Alto-CA-94301/storeid=9915?WT.mc_id=LS_GOOGLE_FS_9915,OPERATIONAL
474,CVS Pharmacy 9945,825 1st St,Gilroy,-121.58766000000001,37.013577000000005,Santa Clara,37.0145598,-121.5876712,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 9:00 AM – 6:00 PM
Sunday: 10:00 AM – 6:00 PM",95020,(408) 842-0373,https://www.cvs.com/store-locator/cvs-pharmacy-address/800+First+Street-Gilroy-CA-95020/storeid=9945?WT.mc_id=LS_GOOGLE_RX_9945,OPERATIONAL
475,CVS Pharmacy 9812,2514 Berryessa Rd,San Jose,-121.85956000000002,37.38728,Santa Clara,37.3871433,-121.8586503,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95132,(408) 272-1431,https://www.cvs.com/store-locator/cvs-pharmacy-address/2514+Berryessa+Road-San+Jose-CA-95132/storeid=9812?WT.mc_id=LS_GOOGLE_FS_9812,OPERATIONAL
476,Walgreens 09782,780 E El Camino Real,Sunnyvale,-122.01923000000001,37.356831,Santa Clara,37.3557345,-122.0185579,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 9:00 AM – 9:00 PM",94087,(408) 738-9430,https://www.walgreens.com/locator/walgreens-780+e+el+camino+real-sunnyvale-ca-94087/id=9782,OPERATIONAL
477,Lion Liquor,2415 Alvin Ave,San Jose,-121.82798999999999,37.319481,Santa Clara,37.3194305,-121.8284371,"Monday: 6:00 AM – 12:00 AM
Tuesday: 6:00 AM – 12:00 AM
Wednesday: 6:00 AM – 12:00 AM
Thursday: 6:00 AM – 12:00 AM
Friday: 6:00 AM – 12:00 AM
Saturday: 6:00 AM – 12:00 AM
Sunday: 6:00 AM – 12:00 AM",95121,(408) 238-4680,No website listed,OPERATIONAL
478,Dollar Tree 7395,3251 S White Rd,San Jose,-121.79287,37.315907,Santa Clara,37.3150033,-121.7937182,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM",95148,(408) 826-3250,https://www.dollartree.com/locations/ca/san-jose/7395/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,OPERATIONAL
479,24 market,2010 Story Rd,San Jose,-121.83717,37.343807,Santa Clara,37.3435352,-121.8370522,No hours listed,95122,(408) 649-6339,No website listed,OPERATIONAL
480,Chavez Supermarket 7,2670 Monterey Hwy,San Jose,-121.8526,37.295101,Santa Clara,37.2957421,-121.8519564,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",95111,(408) 294-8399,http://www.chavezsuper.com/,OPERATIONAL
481,Target Store T-0322,555 Showers Dr,Mountain View,-122.1075,37.401653,Santa Clara,37.4011301,-122.1062332,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",94040,(650) 965-7764,https://www.target.com/sl/mountain-view/322,OPERATIONAL
482,Target Store T-0626,2155 Morrill Ave,San Jose,-121.87468,37.414757,Santa Clara,37.41374249999999,-121.8766595,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",95132,(408) 946-6791,https://www.target.com/sl/san-jose-landess/626,OPERATIONAL
483,Fw Liquor And Grocery,3127 Williamsburg Dr,San Jose,-121.95101000000001,37.29781,Santa Clara,37.29803709999999,-121.9509103,"Monday: 9:00 AM – 12:00 AM
Tuesday: 9:00 AM – 12:00 AM
Wednesday: 9:00 AM – 12:00 AM
Thursday: 9:00 AM – 12:00 AM
Friday: 9:00 AM – 12:00 AM
Saturday: 9:00 AM – 12:00 AM
Sunday: 9:00 AM – 12:00 AM",95117,(408) 866-2529,https://www.doordash.com/store/fw-liquor-and-grocery-san-jose-333446/434636/?utm_campaign=gpa,OPERATIONAL
484,Park & Hester Market,1451 Park Ave,San Jose,-121.91921,37.329906,Santa Clara,37.3298295,-121.9192973,"Monday: 7:00 AM – 11:00 PM
Tuesday: 7:00 AM – 11:00 PM
Wednesday: 7:00 AM – 11:00 PM
Thursday: 7:00 AM – 11:00 PM
Friday: 7:00 AM – 11:00 PM
Saturday: 7:30 AM – 11:00 PM
Sunday: 7:30 AM – 11:00 PM",95126,(408) 297-5083,No website listed,OPERATIONAL
485,Walgreens 09516,770 1st St,Gilroy,-121.58497,37.013443,Santa Clara,37.0132004,-121.5846306,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM",95020,(408) 847-0983,https://www.walgreens.com/locator/walgreens-770+1st+st-gilroy-ca-95020/id=9516,OPERATIONAL
486,HALAL MEATS,1538 S de Anza Blvd,San Jose,-122.0321,37.296165,Santa Clara,37.29624159999999,-122.0311598,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 1:00 PM, 2:15 – 8:30 PM
Saturday: 10:00 AM – 8:30 PM
Sunday: 10:00 AM – 8:00 PM",95129,(408) 865-1222,https://halal-meats.business.site/?m=true,OPERATIONAL
487,7 Eleven Store 2367 17496G,452 E Santa Clara St,San Jose,-121.88071000000001,37.340847,Santa Clara,37.3405758,-121.8804251,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95112,(408) 298-0208,https://www.7-eleven.com/locations/ca/san-jose/452-e.-santa-clara-st-17496?yext=17496,OPERATIONAL
488,Bon Fare Market 12,2907 The Villages Pkwy,San Jose,-121.76043999999999,37.290836,Santa Clara,37.2911629,-121.7609748,No hours listed,95135,(408) 274-5858,http://www.bonfaremarkets.com/,OPERATIONAL
489,Lucky 773,3705 El Camino Real,Santa Clara,-121.9979,37.352428,Santa Clara,37.35366,-121.99817,"Monday: 6:00 AM – 10:00 PM
Tuesday: 6:00 AM – 10:00 PM
Wednesday: 6:00 AM – 10:00 PM
Thursday: 6:00 AM – 10:00 PM
Friday: 6:00 AM – 10:00 PM
Saturday: 6:00 AM – 10:00 PM
Sunday: 6:00 AM – 10:00 PM",95051,(408) 247-5200,No website listed,OPERATIONAL
490,S & S MARKET,502 S 10th St,San Jose,-121.87527,37.333057000000004,Santa Clara,37.3330404,-121.8751145,"Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 12:00 AM
Saturday: 9:00 AM – 12:00 AM
Sunday: 9:00 AM – 11:00 PM",95112,(408) 275-9650,No website listed,OPERATIONAL
491,Monterey Mini Mart,2951 Monterey Hwy,San Jose,-121.84792,37.29002,Santa Clara,37.2896917,-121.8483884,"Monday: 8:30 AM – 10:00 PM
Tuesday: 8:30 AM – 10:00 PM
Wednesday: 8:30 AM – 10:00 PM
Thursday: 8:30 AM – 10:00 PM
Friday: 8:30 AM – 10:00 PM
Saturday: 8:30 AM – 10:00 PM
Sunday: 9:00 AM – 9:00 PM",95111,(408) 365-0501,No website listed,OPERATIONAL
492,Big Lots 4393,3735 El Camino Real,Santa Clara,-121.99883999999999,37.35239,Santa Clara,37.3536498,-121.9986748,"Monday: 9:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 9:00 AM – 9:00 PM
Thursday: 9:00 AM – 9:00 PM
Friday: 9:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM",95051,(408) 247-0389,https://local.biglots.com/ca/santa-clara/4393?utm_source=google&utm_medium=distrib&utm_campaign=google-distrib,OPERATIONAL
493,Alum Rock Farmers' Market,57 N White Rd,San Jose,-121.82956999999999,37.367474,Santa Clara,37.3673179,-121.829789,"Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: Closed
Saturday: Closed
Sunday: 8:00 AM – 1:00 PM",95127,No formatted_phone_number listed,http://pcfma.org/,OPERATIONAL
494,7-Eleven 14248 C,250 W Maude Ave,Sunnyvale,-122.02835,37.388935,Santa Clara,37.3885541,-122.0283772,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",94085,(408) 736-3418,https://www.7-eleven.com/locations/ca/sunnyvale/250-west-maude-ave-14248?yext=14248,OPERATIONAL
495,7-Eleven 14240D,15 S Abbott Ave,Milpitas,-121.91415,37.428515999999995,Santa Clara,37.4283612,-121.9146207,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95035,(408) 262-8783,https://www.7-eleven.com/locations/ca/milpitas/15-south-abbott-ave-14240?yext=14240,OPERATIONAL
496,7-Eleven 14270 B,2440 Almaden Expwy,San Jose,-121.87997,37.289761,Santa Clara,37.2885821,-121.8809053,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95125,(408) 979-1702,https://www.7-eleven.com/locations/ca/san-jose/2440-almaden-expwy-14270?yext=14270,OPERATIONAL
497,7-Eleven 14300 E,284 S 11th St,San Jose,-121.87669,37.336788,Santa Clara,37.33685979999999,-121.8765286,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95112,(408) 216-0667,https://www.7-eleven.com/locations/ca/san-jose/284-s-eleventh-st-14300?yext=14300,OPERATIONAL
498,7-Eleven 17674,1595 Branham Ln,San Jose,-121.9025,37.253338,Santa Clara,37.2537665,-121.9025908,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95118,(408) 264-9223,https://www.7-eleven.com/locations/ca/san-jose/1595-branham-lane-17674?yext=17674,OPERATIONAL
499,STOP N SAVE 110,2297 McKee Rd,San Jose,-121.85038999999999,37.365269,Santa Clara,37.3656201,-121.8508379,"Monday: 6:00 AM – 2:00 AM
Tuesday: 6:00 AM – 2:00 AM
Wednesday: 6:00 AM – 2:00 AM
Thursday: 6:00 AM – 2:00 AM
Friday: 6:00 AM – 2:00 AM
Saturday: 6:00 AM – 2:00 AM
Sunday: 6:00 AM – 2:00 AM",95116,(408) 258-1586,No website listed,OPERATIONAL
500,Evergreen Shell 181,3290 S White Rd,San Jose,-121.79173,37.314262,Santa Clara,37.3143019,-121.7913954,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95148,(408) 274-1160,https://find.shell.com/us/fuel/10008289-3290-s-white-rd,OPERATIONAL
501,Zhengpei Petrol Gilroy Corporation 83139,400 Leavesley Rd,Gilroy,-121.56873999999999,37.021496,Santa Clara,37.0209411,-121.5694502,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95020,(408) 842-3630,http://www.rottenrobbie.com/,OPERATIONAL
502,Best Liquor,1055 Tully Rd,San Jose,-121.838,37.314358,Santa Clara,37.31451740000001,-121.8383343,"Monday: 9:00 AM – 11:00 PM
Tuesday: 9:00 AM – 11:00 PM
Wednesday: 9:00 AM – 11:00 PM
Thursday: 9:00 AM – 11:00 PM
Friday: 9:00 AM – 12:00 AM
Saturday: 9:30 AM – 12:00 AM
Sunday: 9:00 AM – 11:00 PM",95122,(408) 947-1625,No website listed,OPERATIONAL
503,7 Eleven 2710 37953A,890 Coleman Ave,San Jose,-121.91481,37.345963,Santa Clara,37.3463016,-121.9144985,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95110,(408) 289-1684,https://www.7-eleven.com/locations/ca/san-jose/890-coleman-ave-37953?yext=37953,OPERATIONAL
504,Marina Grocery,25 N Milpitas Blvd,Milpitas,-121.90003,37.433323,Santa Clara,37.43310469999999,-121.9015177,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM",95035,(408) 263-1288,https://m.facebook.com/pages/Marina-Grocery/158563550823655,OPERATIONAL
505,Food Maxx 491,3002 Story Rd,San Jose,-121.82008,37.355518,Santa Clara,37.354313,-121.820357,"Monday: 6:00 AM – 12:00 AM
Tuesday: 6:00 AM – 12:00 AM
Wednesday: 6:00 AM – 12:00 AM
Thursday: 6:00 AM – 12:00 AM
Friday: 6:00 AM – 12:00 AM
Saturday: 6:00 AM – 12:00 AM
Sunday: 6:00 AM – 12:00 AM",95127,(408) 937-1324,http://locations.foodmaxx.com/ll/US/CA/San-Jose/3002-Story-Rd_,OPERATIONAL
506,JERRYS MARKET,1491 S Main St,Milpitas,-121.9026,37.409225,Santa Clara,37.40940149999999,-121.9028797,"Monday: 7:00 AM – 11:00 PM
Tuesday: 7:00 AM – 11:00 PM
Wednesday: 7:00 AM – 11:00 PM
Thursday: 7:00 AM – 11:00 PM
Friday: 7:00 AM – 11:00 PM
Saturday: 7:00 AM – 11:00 PM
Sunday: 8:00 AM – 9:00 PM",95035,(408) 946-8050,https://jerrys-market.business.site/?utm_source=gmb&utm_medium=referral,OPERATIONAL
507,Charlies Liquor Market,166 W 10th St,Gilroy,-121.56773000000001,36.999699,Santa Clara,36.9994854,-121.5673508,No hours listed,95020,(408) 842-0746,No website listed,OPERATIONAL
508,Hanas Bottle Shop,3149 El Camino Real,Santa Clara,-121.98357,37.352505,Santa Clara,37.3532448,-121.9834103,"Monday: 7:00 AM – 12:00 AM
Tuesday: 7:00 AM – 12:00 AM
Wednesday: 7:00 AM – 12:00 AM
Thursday: 7:00 AM – 12:00 AM
Friday: 7:00 AM – 12:30 AM
Saturday: 7:00 AM – 12:30 AM
Sunday: 7:30 AM – 12:00 AM",95051,(408) 248-4949,No website listed,OPERATIONAL
509,Primetime Nutrition 533,301 N Jackson,San Jose,-121.85101,37.366001000000004,Santa Clara,37.3658395,-121.8513251,"Monday: 8:00 AM – 7:00 PM
Tuesday: 8:00 AM – 7:00 PM
Wednesday: 8:00 AM – 7:00 PM
Thursday: 8:00 AM – 7:00 PM
Friday: 8:00 AM – 7:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: 9:00 AM – 5:00 PM",95133,(408) 259-6649,http://nfiptn.com/,OPERATIONAL
510,Primetime Nutrition 540,4100 Monterey Hwy,San Jose,-121.83575,37.278664,Santa Clara,37.2792807,-121.8348499,"Monday: 8:00 AM – 7:00 PM
Tuesday: 8:00 AM – 7:00 PM
Wednesday: 8:00 AM – 7:00 PM
Thursday: 8:00 AM – 7:00 PM
Friday: 8:00 AM – 7:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: Closed",95111,(408) 224-1102,http://nfiptn.com/,OPERATIONAL
511,7 Eleven 2367-37730a 37730A,4199 Hamilton Ave,San Jose,-121.97621000000001,37.293827,Santa Clara,37.2942924,-121.9761452,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95130,(408) 364-1904,https://www.7-eleven.com/locations/ca/san-jose/4199-hamilton-ave-37730?yext=37730,OPERATIONAL
512,7-Eleven 25561,617 Blossom Hill Rd,San Jose,-121.84253000000001,37.250735999999996,Santa Clara,37.2511187,-121.8424435,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95123,(408) 629-0784,https://www.7-eleven.com/locations/ca/san-jose/617-blossom-hill-rd-25561?yext=25561,OPERATIONAL
